condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
load,2637,56699584.452,56700897.265,57747912,1,false
load,2638,56720015.161,56721393.233,57768324,1,false
load,2639,56740514.379,56741876.714,57788804,1,false
load,2640,56761024.273,56762356.684,57809284,1,false
load,2641,56781515.942,56782845.051,57829764,1,false
load,2642,56802000.316,56803300.298,57850228,1,false
load,2643,56822448.143,56824040.380,57870656,1,false
load,2644,56843162.624,56844285.086,57891344,1,false
load,2645,56863433.081,56864835.167,57911604,1,false
load,2646,56883997.957,56885222.545,57932144,1,false
load,2647,56904354.631,56905729.544,57952484,1,false
load,2648,56924864.698,56926204.334,57972972,1,false
load,2649,56945374.928,56946694.233,57993456,1,false
load,2650,56965846.634,56967132.930,58013916,1,false
load,2651,56986274.334,56988765.508,58034320,1,false
load,2652,57006919.191,57009764.049,58054948,1,false
load,2653,57027883.115,57034767.460,58075900,1,false
load,2654,57048930.871,57053196.114,58096920,1,false
load,2655,57069348.750,57073644.871,58117316,1,false
load,2656,57089798.112,57094134.117,58137744,1,false
load,2657,57110285.453,57114612.931,58158208,1,false
load,2658,57130775.617,57135074.121,58178676,1,false
load,2659,57151246.976,57155563.939,58199132,1,false
load,2660,57171717.022,57176022.739,58219636,1,false
load,2661,57192200.621,57196526.000,58240048,1,false
load,2662,57212680.496,57216987.875,58260508,1,false
load,2663,57233150.255,57237480.530,58280956,1,false
load,2664,57253647.027,57257951.744,58301428,1,false
load,2665,57274112.868,57278438.036,58321880,1,false
load,2666,57294598.944,57298909.181,58342348,1,false
load,2667,57315058.687,57319369.814,58362780,1,false
load,2668,57335581.732,57339861.252,58383288,1,false
load,2669,57356015.326,57360344.366,58403704,1,false
load,2670,57376494.384,57380820.650,58424164,1,false
load,2671,57396985.841,57401304.259,58444632,1,false
load,2672,57417460.054,57421822.112,58465084,1,false
load,2673,57437986.220,57442244.928,58485592,1,false
load,2674,57458399.694,57462741.740,58505988,1,false
load,2675,57478856.864,57483201.067,58526420,1,false
load,2676,57499357.599,57503789.195,58546904,1,false
load,2677,57519960.493,57524774.930,58567488,1,false
load,2678,57540932.599,57544786.162,58588436,1,false
load,2679,57561959.056,57565776.312,58609448,1,false
load,2680,57582929.463,57585774.046,58630392,1,false
load,2681,57603925.137,57606772.854,58651372,1,false
load,2682,57624919.431,57626773.274,58672340,1,false
load,2683,57645931.647,57647776.477,58693328,1,false
load,2684,57666944.144,57671772.127,58714324,1,false
load,2685,57687923.218,57692103.786,58735280,1,false
load,2686,57708255.753,57712780.358,58755596,1,false
load,2687,57728934.047,57733777.100,58776256,1,false
load,2688,57749983.491,57753773.562,58797284,1,false
load,2689,57770935.323,57774774.004,58818212,1,false
load,2690,57791922.965,57794776.452,58839184,1,false
load,2691,57812940.774,57815773.248,58860176,1,false
load,2692,57833929.690,57835772.472,58881152,1,false
load,2693,57854930.252,57860786.886,58902132,1,false
load,2694,57875970.009,57880778.065,58923152,1,false
load,2695,57896936.237,57901777.624,58944092,1,false
load,2696,57917929.419,57921776.117,58965064,1,false
load,2697,57938928.976,57942775.385,58986040,1,false
load,2698,57959926.639,57962789.124,59007016,1,false
load,2699,57980947.062,57983775.760,59028020,1,false
load,2700,58001928.162,58003775.793,59048988,1,false
load,2701,58022923.752,58028777.233,59069960,1,false
load,2702,58043928.742,58048776.559,59090940,1,false
load,2703,58064946.669,58069776.120,59111944,1,false
load,2704,58085925.924,58089777.580,59132896,1,false
load,2705,58106946.633,58110796.989,59153896,1,false
load,2706,58127961.306,58130782.332,59174896,1,false
load,2707,58148935.984,58151774.230,59195852,1,false
load,2708,58169939.623,58171773.780,59216832,1,false
load,2709,58190923.122,58196771.679,59237792,1,false
load,2710,58211925.540,58216774.812,59258776,1,false
load,2711,58232947.908,58237773.390,59279776,1,false
load,2712,58253927.045,58257775.908,59300740,1,false
load,2713,58274925.139,58278772.709,59321712,1,false
load,2714,58295926.098,58298779.881,59342696,1,false
load,2715,58316935.837,58319774.291,59363688,1,false
load,2716,58337941.497,58339775.493,59384668,1,false
load,2717,58358935.952,58363836.088,59405640,1,false
load,2718,58378964.646,58382766.668,59425648,1,false
load,2719,58399918.656,58404826.651,59446584,1,false
load,2720,58419933.637,58422772.494,59466584,1,false
load,2721,58440931.401,58446783.910,59487560,1,false
load,2722,58461933.317,58466201.176,59508536,1,false
load,2723,58482363.020,58486694.537,59528948,1,false
load,2724,58502858.156,58509763.963,59549420,1,false
load,2725,58523863.543,58527674.323,59570412,1,false
load,2726,58544800.184,58548116.227,59591324,1,false
load,2727,58565242.226,58568601.563,59611748,1,false
load,2728,58585766.069,58589104.321,59632240,1,false
load,2729,58606240.231,58609595.251,59652708,1,false
load,2730,58626736.989,58630052.848,59673204,1,false
load,2731,58647219.818,58650514.692,59693644,1,false
load,2732,58667657.333,58671032.236,59714068,1,false
load,2733,58688153.240,58691515.650,59734536,1,false
load,2734,58708656.892,58711957.763,59755028,1,false
load,2735,58729097.962,58732432.070,59775448,1,false
load,2736,58749596.609,58752951.788,59795924,1,false
load,2737,58770083.992,58773426.232,59816384,1,false
load,2738,58790588.204,58793940.092,59836876,1,false
load,2739,58811084.774,58814380.986,59857352,1,false
load,2740,58831511.771,58834852.325,59877752,1,false
load,2741,58852013.257,58855306.626,59898240,1,false
load,2742,58872445.609,58875822.326,59918656,1,false
load,2743,58892940.714,58896294.059,59939124,1,false
load,2744,58913447.130,58916829.953,59959612,1,false
load,2745,58934011.856,58937249.074,59980160,1,false
load,2746,58954421.907,58957736.371,60000548,1,false
load,2747,58974855.214,58978764.412,60020956,1,false
load,2748,58995867.686,58998685.238,60041952,1,false
load,2749,59016860.189,59019156.224,60062924,1,false
load,2750,59037295.268,59039799.005,60083340,1,false
load,2751,59057958.200,59060797.042,60103984,1,false
load,2752,59078951.843,59080778.918,60124960,1,false
load,2753,59099928.118,59101784.105,60145912,1,false
load,2754,59120948.406,59125772.227,60166916,1,false
load,2755,59141923.215,59146785.467,60187864,1,false
load,2756,59162945.943,59166776.839,60208868,1,false
load,2757,59183919.492,59187779.768,60229816,1,false
load,2758,59204940.812,59207771.176,60250824,1,false
load,2759,59225933.460,59228771.164,60271800,1,false
load,2760,59246926.310,59248772.987,60292768,1,false
load,2761,59267955.524,59269772.151,60313764,1,false
load,2762,59288930.229,59293775.078,60334736,1,false
load,2763,59309943.900,59314779.432,60355728,1,false
load,2764,59330945.616,59334772.871,60376704,1,false
load,2765,59351949.463,59355776.974,60397684,1,false
load,2766,59372932.308,59375769.673,60418648,1,false
load,2767,59393922.464,59396770.006,60439620,1,false
load,2768,59414925.489,59416769.273,60460604,1,false
load,2769,59435930.223,59441773.229,60481584,1,false
load,2770,59456933.187,59461775.968,60502576,1,false
load,2771,59477932.889,59482771.125,60523552,1,false
load,2772,59498925.197,59502771.459,60544524,1,false
load,2773,59519945.390,59523772.618,60565528,1,false
load,2774,59540931.026,59543772.883,60586488,1,false
load,2775,59561944.470,59565771.263,60607480,1,false
load,2776,59582923.527,59585771.294,60628440,1,false
load,2777,59603927.660,59609769.569,60649424,1,false
load,2778,59624929.589,59631769.739,60670400,1,false
load,2779,59645933.380,59650009.927,60691384,1,false
load,2780,59666165.202,59670769.015,60711600,1,false
load,2781,59686924.073,59691776.206,60732340,1,false
load,2782,59707929.993,59711770.690,60753320,1,false
load,2783,59728941.301,59732500.168,60774312,1,false
load,2784,59749652.023,59752709.567,60795000,1,false
load,2785,59769860.593,59773771.498,60815192,1,false
load,2786,59789874.014,59793778.811,60835188,1,false
load,2787,59810933.889,59814765.300,60856224,1,false
load,2788,59831940.577,59834768.825,60877208,1,false
load,2789,59852921.088,59854771.810,60898172,1,false
load,2790,59873925.550,59876776.070,60919160,1,false
load,2791,59894943.678,59899771.324,60940156,1,false
load,2792,59915922.244,59920772.696,60961112,1,false
load,2793,59936932.999,59940779.687,60982104,1,false
load,2794,59957938.954,59961777.825,61003080,1,false
load,2795,59978964.925,59981774.393,61024088,1,false
load,2796,59999932.904,60002773.379,61045036,1,false
load,2797,60020921.821,60022772.994,61066004,1,false
load,2798,60041930.108,60043781.335,61086992,1,false
load,2799,60062958.622,60067770.131,61107980,1,false
load,2800,60083928.083,60088771.568,61128948,1,false
load,2801,60104919.991,60108659.209,61149920,1,false
load,2802,60125841.416,60129138.963,61170828,1,false
load,2803,60146320.986,60149609.067,61191284,1,false
load,2804,60166768.903,60170087.054,61211708,1,false
load,2805,60187243.623,60190570.112,61232164,1,false
load,2806,60207722.964,60211038.590,61252660,1,false
load,2807,60228190.095,60231508.431,61273072,1,false
load,2808,60248696.357,60251987.475,61293620,1,false
load,2809,60269143.023,60272492.933,61313984,1,false
load,2810,60289679.608,60293798.368,61334504,1,false
load,2811,60309946.512,60313790.455,61354756,1,false
load,2812,60330943.436,60334781.852,61375728,1,false
load,2813,60351022.355,60356770.391,61395784,1,false
load,2814,60371926.304,60375778.044,61416668,1,false
load,2815,60392960.867,60395774.967,61437684,1,false
load,2816,60413956.392,60417774.595,61458660,1,false
load,2817,60434931.549,60436769.007,61479616,1,false
load,2818,60455904.317,60461780.404,61500568,1,false
load,2819,60476947.007,60481777.729,61521584,1,false
load,2820,60502002.615,60506780.012,61546624,1,false
load,2821,60522945.361,60526781.037,61567548,1,false
load,2822,60543939.821,60547133.322,61588520,1,false
load,2823,60564303.537,60567780.546,61608860,1,false
load,2824,60586355.524,60588793.330,61630888,1,false
load,2825,60606937.324,60608789.604,61651448,1,false
load,2826,60627952.281,60633775.739,61672444,1,false
load,2827,60648930.152,60653779.371,61693400,1,false
load,2828,60669930.820,60674778.051,61714384,1,false
load,2829,60690936.267,60694789.551,61735368,1,false
load,2830,60711945.701,60715776.456,61756360,1,false
load,2831,60732946.591,60735788.559,61777336,1,false
load,2832,60753944.035,60756775.681,61798312,1,false
load,2833,60774936.993,60776775.520,61819284,1,false
load,2834,60795931.478,60801779.936,61840260,1,false
load,2835,60816942.495,60821777.211,61861248,1,false
load,2836,60837926.534,60842782.768,61882216,1,false
load,2837,60858935.355,60863800.813,61903200,1,false
load,2838,60879943.285,60883780.517,61924188,1,false
load,2839,60900932.212,60903777.457,61945160,1,false
load,2840,60920968.068,60923786.614,61965172,1,false
load,2841,60941928.827,60944224.045,61986120,1,false
load,2842,60962379.515,60964711.740,62006548,1,false
load,2843,60982936.916,60985175.479,62027084,1,false
load,2844,61003295.832,61005735.605,62047424,1,false
load,2845,61023882.221,61026788.578,62067984,1,false
load,2846,61043891.651,61046775.182,62087980,1,false
load,2847,61064936.835,61067440.157,62109008,1,false
load,2848,61085541.370,61087789.785,62129588,1,false
load,2849,61105947.212,61108777.867,62149972,1,false
load,2850,61126936.637,61128789.644,62170940,1,false
load,2851,61147943.974,61149773.271,62191936,1,false
load,2852,61168930.890,61173563.162,62212896,1,false
load,2853,61189730.424,61194779.415,62233700,1,false
load,2854,61209923.022,61214774.649,62253848,1,false
load,2855,61230936.988,61235683.862,62274848,1,false
load,2856,61251790.174,61255774.485,62295680,1,false
load,2857,61271950.629,61276785.310,62315812,1,false
load,2858,61292942.275,61296782.137,62336792,1,false
load,2859,61313960.381,61317780.767,62357760,1,false
load,2860,61334937.199,61337422.495,62378744,1,false
load,2861,61355601.611,61357863.888,62399384,1,false
load,2862,61375666.448,61378366.361,62419440,1,false
load,2863,61396559.765,61398842.428,62440304,1,false
load,2864,61416994.827,61419333.397,62460720,1,false
load,2865,61437504.739,61441765.406,62481212,1,false
load,2866,61457917.246,61460277.299,62501604,1,false
load,2867,61478427.076,61480726.695,62522092,1,false
load,2868,61498863.828,61501230.464,62542508,1,false
load,2869,61519369.023,61521683.028,62563000,1,false
load,2870,61539851.862,61542201.308,62583452,1,false
load,2871,61560354.069,61562670.916,62603936,1,false
load,2872,61580792.951,61583151.879,62624352,1,false
load,2873,61601300.138,61603789.881,62644844,1,false
load,2874,61621947.469,61624777.538,62665472,1,false
load,2875,61642935.244,61646768.820,62686436,1,false
load,2876,61663932.323,61667769.437,62707420,1,false
load,2877,61684925.003,61691763.947,62728388,1,false
load,2878,61705920.952,61710799.952,62749368,1,false
load,2879,61726935.573,61730777.527,62770352,1,false
load,2880,61747932.868,61751781.081,62791340,1,false
load,2881,61768931.752,61771779.017,62812316,1,false
load,2882,61789927.452,61792777.067,62833288,1,false
load,2883,61810930.391,61812784.422,62854268,1,false
load,2884,61831918.746,61833776.167,62875240,1,false
load,2885,61852929.987,61857783.406,62896224,1,false
load,2886,61873928.831,61878779.379,62917204,1,false
load,2887,61894929.650,61901774.051,62938184,1,false
load,2888,61915927.027,61919782.868,62959164,1,false
load,2889,61936934.972,61939779.296,62980152,1,false
load,2890,61957922.817,61960794.875,63001124,1,false
load,2891,61978935.044,61980780.086,63022112,1,false
load,2892,61999933.342,62005785.713,63043088,1,false
load,2893,62020938.550,62025789.868,63064080,1,false
load,2894,62041945.814,62046780.201,63085064,1,false
load,2895,62062935.407,62066785.194,63106032,1,false
load,2896,62083920.203,62086964.876,63127000,1,false
load,2897,62104123.093,62108974.021,63147172,1,false
load,2898,62125133.438,62128020.861,63168164,1,false
load,2899,62146176.969,62148777.723,63189184,1,false
load,2900,62167001.734,62169779.766,63209992,1,false
load,2901,62187928.943,62189777.635,63230908,1,false
load,2902,62271303.240,62275348.407,63314196,1,false
load,2903,62291505.125,62295823.062,63334380,1,false
load,2904,62312113.480,62316309.484,63354968,1,false
load,2905,62332473.246,62336816.445,63375308,1,false
load,2906,62352959.278,62357265.755,63395776,1,false
load,2907,62373426.679,62377737.433,63416216,1,false
load,2908,62394053.820,62398242.231,63436832,1,false
load,2909,62414410.912,62418685.852,63457156,1,false
load,2910,62434858.616,62439161.381,63477588,1,false
load,2911,62455325.493,62459684.006,63498036,1,false
load,2912,62476052.856,62480319.385,63518744,1,false
load,2913,62496480.837,62500614.977,63539156,1,false
load,2914,62516774.603,62521107.251,63559424,1,false
load,2915,62537261.764,62541550.945,63579888,1,false
load,2916,62557707.804,62562076.451,63600368,1,false
load,2917,62578224.956,62582552.801,63620820,1,false
load,2918,62598713.228,62603022.118,63641324,1,false
load,2919,62619178.979,62623794.930,63661728,1,false
load,2920,62639946.370,62644792.123,63682476,1,false
load,2921,62660932.741,62664778.767,63703444,1,false
load,2922,62681931.793,62685781.320,63724416,1,false
load,2923,62702932.591,62705780.869,63745404,1,false
load,2924,62723940.114,62726781.296,63766384,1,false
load,2925,62744939.057,62746779.690,63787364,1,false
load,2926,62765812.695,62768771.717,63808220,1,false
load,2927,62785928.549,62788775.491,63828320,1,false
load,2928,62806925.964,62813771.966,63849296,1,false
